"41478","222656407","1/27/2017","In Attendance","222656407|1/27/2017"
"41479","222656407","1/30/2017","In Attendance","222656407|1/30/2017"
"41480","222822959","4/11/2017","Tardy","222822959|4/11/2017"
"41481","223063660","4/11/2017","Tardy","223063660|4/11/2017"
"41482","222656407","2/2/2017","In Attendance","222656407|2/2/2017"
"41483","222656407","2/3/2017","In Attendance","222656407|2/3/2017"
"41484","222656407","2/6/2017","Excused Absence","222656407|2/6/2017"
"41485","223131418","4/11/2017","Tardy","223131418|4/11/2017"
"41486","222656407","2/8/2017","In Attendance","222656407|2/8/2017"
"41487","222656407","2/10/2017","In Attendance","222656407|2/10/2017"
"41488","222656407","2/13/2017","In Attendance","222656407|2/13/2017"
"41489","223323965","4/11/2017","Tardy","223323965|4/11/2017"
"41490","222656407","2/15/2017","In Attendance","222656407|2/15/2017"
"41491","225161025","4/11/2017","Tardy","225161025|4/11/2017"
"41492","222656407","2/17/2017","Excused Absence","222656407|2/17/2017"
"41493","222656407","2/28/2017","In Attendance","222656407|2/28/2017"
"41494","222656407","3/1/2017","In Attendance","222656407|3/1/2017"
"41495","222656407","3/2/2017","Excused Absence","222656407|3/2/2017"
"41496","222656407","3/3/2017","In Attendance","222656407|3/3/2017"
"41497","222656407","3/6/2017","In Attendance","222656407|3/6/2017"
"41498","234192482","4/11/2017","Tardy","234192482|4/11/2017"
"41499","222656407","3/8/2017","In Attendance","222656407|3/8/2017"
"41500","222656407","3/9/2017","In Attendance","222656407|3/9/2017"
"41501","236958724","4/11/2017","Tardy","236958724|4/11/2017"
"41502","236959060","4/11/2017","Tardy","236959060|4/11/2017"
"41503","222656407","3/15/2017","Excused Absence","222656407|3/15/2017"
"41504","237076831","4/11/2017","Tardy","237076831|4/11/2017"
"41505","222656407","3/17/2017","In Attendance","222656407|3/17/2017"
"41506","222657470","9/23/2016","In Attendance","222657470|9/23/2016"
"41507","222657470","9/27/2016","In Attendance","222657470|9/27/2016"
"41511","222657470","2/17/2017","Unexcused Absence","222657470|2/17/2017"
"41512","222657470","10/3/2016","In Attendance","222657470|10/3/2016"
"41513","222657470","10/4/2016","In Attendance","222657470|10/4/2016"
"41514","222657470","10/5/2016","In Attendance","222657470|10/5/2016"
"41515","220632111","4/11/2017","Tardy","220632111|4/11/2017"
"41516","222657470","10/11/2016","In Attendance","222657470|10/11/2016"
"41517","222657470","10/12/2016","In Attendance","222657470|10/12/2016"
"41518","222657470","10/17/2016","In Attendance","222657470|10/17/2016"
"41519","222657470","10/18/2016","In Attendance","222657470|10/18/2016"
"41520","222657470","10/19/2016","In Attendance","222657470|10/19/2016"
"41521","222657470","10/20/2016","In Attendance","222657470|10/20/2016"
"41522","222657470","10/31/2016","In Attendance","222657470|10/31/2016"
"41523","222657470","11/9/2016","In Attendance","222657470|11/9/2016"
"41524","222657470","11/10/2016","In Attendance","222657470|11/10/2016"
"41525","222657470","11/14/2016","Excused Absence","222657470|11/14/2016"
"41526","222657470","11/15/2016","In Attendance","222657470|11/15/2016"
"41527","222657470","11/16/2016","In Attendance","222657470|11/16/2016"
"41528","222657470","11/17/2016","In Attendance","222657470|11/17/2016"
"41529","222657470","11/18/2016","In Attendance","222657470|11/18/2016"
"41530","222657470","11/28/2016","In Attendance","222657470|11/28/2016"
"41531","222657470","11/29/2016","In Attendance","222657470|11/29/2016"
"41532","222657470","11/30/2016","In Attendance","222657470|11/30/2016"
"41533","222657470","12/1/2016","In Attendance","222657470|12/1/2016"
"41534","222657470","12/2/2016","In Attendance","222657470|12/2/2016"
"41535","222657470","12/5/2016","In Attendance","222657470|12/5/2016"
"41536","222657470","12/6/2016","In Attendance","222657470|12/6/2016"
"41537","222657470","12/7/2016","In Attendance","222657470|12/7/2016"
"41538","222657470","12/8/2016","In Attendance","222657470|12/8/2016"
"41539","222657470","12/9/2016","In Attendance","222657470|12/9/2016"
"41540","222657470","12/12/2016","In Attendance","222657470|12/12/2016"
"41541","222657470","12/13/2016","In Attendance","222657470|12/13/2016"
"41542","222657470","12/14/2016","In Attendance","222657470|12/14/2016"
"41543","222657470","12/15/2016","In Attendance","222657470|12/15/2016"
"41545","222657470","12/19/2016","In Attendance","222657470|12/19/2016"
"41546","222657470","12/20/2016","In Attendance","222657470|12/20/2016"
"41547","222657470","12/21/2016","In Attendance","222657470|12/21/2016"
"41548","222657470","12/22/2016","Unexcused Absence","222657470|12/22/2016"
"41549","222657470","1/4/2017","In Attendance","222657470|1/4/2017"
"41550","222657470","1/9/2017","In Attendance","222657470|1/9/2017"
"41551","222657470","1/10/2017","In Attendance","222657470|1/10/2017"
"41552","222657470","1/11/2017","In Attendance","222657470|1/11/2017"
"41553","222657470","1/12/2017","In Attendance","222657470|1/12/2017"
"41554","222657470","1/13/2017","Unexcused Absence","222657470|1/13/2017"
"41555","222657470","1/17/2017","In Attendance","222657470|1/17/2017"
"41556","222657470","1/18/2017","In Attendance","222657470|1/18/2017"
"41557","222657470","1/19/2017","In Attendance","222657470|1/19/2017"
"41558","222657470","1/20/2017","In Attendance","222657470|1/20/2017"
"41559","222657470","1/23/2017","In Attendance","222657470|1/23/2017"
"41560","222657470","1/24/2017","Unexcused Absence","222657470|1/24/2017"
"41561","222657470","1/25/2017","In Attendance","222657470|1/25/2017"
"41562","222657470","1/26/2017","In Attendance","222657470|1/26/2017"
"41563","222657470","1/27/2017","Unexcused Absence","222657470|1/27/2017"
"41564","222657470","1/30/2017","In Attendance","222657470|1/30/2017"
"41565","222657470","1/31/2017","In Attendance","222657470|1/31/2017"
"41566","222657470","2/1/2017","In Attendance","222657470|2/1/2017"
"41567","222657470","2/2/2017","In Attendance","222657470|2/2/2017"
"41568","222657470","2/3/2017","Unexcused Absence","222657470|2/3/2017"
"41569","222657470","2/6/2017","In Attendance","222657470|2/6/2017"
"41570","222657470","2/7/2017","In Attendance","222657470|2/7/2017"
"41571","222657470","2/8/2017","In Attendance","222657470|2/8/2017"
"41572","222657470","2/10/2017","In Attendance","222657470|2/10/2017"
"41573","222657470","2/13/2017","In Attendance","222657470|2/13/2017"
"41574","222657470","2/14/2017","In Attendance","222657470|2/14/2017"
"41577","222657470","2/28/2017","In Attendance","222657470|2/28/2017"
"41578","222657470","3/1/2017","In Attendance","222657470|3/1/2017"
"41579","222657470","3/2/2017","In Attendance","222657470|3/2/2017"
"41580","222657470","3/3/2017","In Attendance","222657470|3/3/2017"
"41581","222657470","3/6/2017","In Attendance","222657470|3/6/2017"
"41582","222657470","3/7/2017","In Attendance","222657470|3/7/2017"
"41583","222657470","3/8/2017","In Attendance","222657470|3/8/2017"
"41584","222657470","3/9/2017","In Attendance","222657470|3/9/2017"
"41585","222657470","3/10/2017","In Attendance","222657470|3/10/2017"
"41586","222657470","3/13/2017","Unexcused Absence","222657470|3/13/2017"
"41587","222657470","3/15/2017","In Attendance","222657470|3/15/2017"
"41588","222657470","3/16/2017","In Attendance","222657470|3/16/2017"
"41589","222657470","3/17/2017","In Attendance","222657470|3/17/2017"
"41590","222657470","3/21/2017","In Attendance","222657470|3/21/2017"
"41591","222657470","3/22/2017","In Attendance","222657470|3/22/2017"
"41592","222657470","3/23/2017","Unexcused Absence","222657470|3/23/2017"
"41593","222657470","3/24/2017","In Attendance","222657470|3/24/2017"
"41594","222657470","3/27/2017","In Attendance","222657470|3/27/2017"
"41595","222657470","3/28/2017","In Attendance","222657470|3/28/2017"
"41596","222657470","3/29/2017","In Attendance","222657470|3/29/2017"
"41597","222657470","3/30/2017","In Attendance","222657470|3/30/2017"
"41598","222657470","3/31/2017","In Attendance","222657470|3/31/2017"
"41599","222657470","4/3/2017","In Attendance","222657470|4/3/2017"
"41600","222657470","4/4/2017","In Attendance","222657470|4/4/2017"
"41601","222657470","4/5/2017","In Attendance","222657470|4/5/2017"
"41602","222657470","4/6/2017","Unexcused Absence","222657470|4/6/2017"
"41603","222657470","4/7/2017","In Attendance","222657470|4/7/2017"
"41604","222657470","4/11/2017","In Attendance","222657470|4/11/2017"
"41605","222657470","4/12/2017","In Attendance","222657470|4/12/2017"
"41606","222657470","4/13/2017","In Attendance","222657470|4/13/2017"
"41607","222657470","4/18/2017","In Attendance","222657470|4/18/2017"
"41608","222657470","4/19/2017","In Attendance","222657470|4/19/2017"
"41609","222657470","4/20/2017","Unexcused Absence","222657470|4/20/2017"
"41610","222657470","4/21/2017","In Attendance","222657470|4/21/2017"
"41611","222657470","4/24/2017","In Attendance","222657470|4/24/2017"
"41612","222657470","4/25/2017","In Attendance","222657470|4/25/2017"
"41613","222657470","4/26/2017","In Attendance","222657470|4/26/2017"
"41614","222657470","4/27/2017","In Attendance","222657470|4/27/2017"
"41615","222657470","4/28/2017","In Attendance","222657470|4/28/2017"
"41616","222657470","5/1/2017","In Attendance","222657470|5/1/2017"
"41617","222657470","5/2/2017","In Attendance","222657470|5/2/2017"
"41618","222657470","5/3/2017","Unexcused Absence","222657470|5/3/2017"
"41619","222657470","5/4/2017","In Attendance","222657470|5/4/2017"
"41620","222657470","5/5/2017","In Attendance","222657470|5/5/2017"
"41621","222657470","5/8/2017","Unexcused Absence","222657470|5/8/2017"
"41622","222657470","5/9/2017","In Attendance","222657470|5/9/2017"
"41623","222657470","5/10/2017","In Attendance","222657470|5/10/2017"
"41624","222657470","5/11/2017","In Attendance","222657470|5/11/2017"
"41625","222657470","5/12/2017","In Attendance","222657470|5/12/2017"
"41626","222657470","5/22/2017","In Attendance","222657470|5/22/2017"
"41627","222657470","5/23/2017","In Attendance","222657470|5/23/2017"
"41628","222657470","5/24/2017","Excused Absence","222657470|5/24/2017"
"41630","222657892","1/20/2017","In Attendance","222657892|1/20/2017"
"41632","222657892","9/16/2016","In Attendance","222657892|9/16/2016"
"41633","222657892","9/19/2016","In Attendance","222657892|9/19/2016"
"41634","222657892","9/20/2016","In Attendance","222657892|9/20/2016"
"41635","222657892","10/13/2016","In Attendance","222657892|10/13/2016"
"41636","222657892","10/18/2016","In Attendance","222657892|10/18/2016"
"41637","222657892","10/31/2016","In Attendance","222657892|10/31/2016"
"41638","222657892","11/9/2016","Unexcused Absence","222657892|11/9/2016"
"41639","205438062","4/12/2017","Tardy","205438062|4/12/2017"
"41640","222657892","11/14/2016","In Attendance","222657892|11/14/2016"
"41641","222657892","11/15/2016","Unexcused Absence","222657892|11/15/2016"
"41642","222657892","11/16/2016","In Attendance","222657892|11/16/2016"
"41643","222657892","11/17/2016","In Attendance","222657892|11/17/2016"
"41644","222657892","11/18/2016","In Attendance","222657892|11/18/2016"
"41645","222657892","11/29/2016","In Attendance","222657892|11/29/2016"
"41646","222657892","11/30/2016","Unexcused Absence","222657892|11/30/2016"
"41647","222657892","12/5/2016","In Attendance","222657892|12/5/2016"
"41648","222657892","12/6/2016","In Attendance","222657892|12/6/2016"
"41649","222657892","12/12/2016","In Attendance","222657892|12/12/2016"
"41650","206591950","4/12/2017","Tardy","206591950|4/12/2017"
"41651","222657892","12/14/2016","In Attendance","222657892|12/14/2016"
"41652","222657892","12/15/2016","In Attendance","222657892|12/15/2016"
"41653","222657892","12/16/2016","In Attendance","222657892|12/16/2016"
"41654","222657892","12/19/2016","In Attendance","222657892|12/19/2016"
"41655","222657892","12/20/2016","In Attendance","222657892|12/20/2016"
"41656","222657892","12/21/2016","In Attendance","222657892|12/21/2016"
"41657","222657892","12/22/2016","In Attendance","222657892|12/22/2016"
"41658","222657892","1/4/2017","Unexcused Absence","222657892|1/4/2017"
"41659","222657892","3/21/2017","Unexcused Absence","222657892|3/21/2017"
"41660","222657892","3/22/2017","In Attendance","222657892|3/22/2017"
"41661","222657892","3/23/2017","Unexcused Absence","222657892|3/23/2017"
"41662","222657892","3/24/2017","Unexcused Absence","222657892|3/24/2017"
"41663","222657892","3/27/2017","In Attendance","222657892|3/27/2017"
"41664","222657892","3/28/2017","Unexcused Absence","222657892|3/28/2017"
"41665","222657892","3/29/2017","Unexcused Absence","222657892|3/29/2017"
"41666","222657892","3/30/2017","Unexcused Absence","222657892|3/30/2017"
"41667","222657892","3/31/2017","Unexcused Absence","222657892|3/31/2017"
"41668","209862085","4/12/2017","Tardy","209862085|4/12/2017"
"41669","222657892","4/4/2017","Unexcused Absence","222657892|4/4/2017"
"41670","222657892","4/5/2017","In Attendance","222657892|4/5/2017"
"41671","222657892","4/6/2017","In Attendance","222657892|4/6/2017"
"41672","222657892","4/7/2017","Unexcused Absence","222657892|4/7/2017"
"41673","222657892","4/11/2017","In Attendance","222657892|4/11/2017"
"41674","222657892","4/12/2017","In Attendance","222657892|4/12/2017"
"41675","222657892","4/13/2017","In Attendance","222657892|4/13/2017"
"41676","222657892","4/18/2017","In Attendance","222657892|4/18/2017"
"41677","211989876","4/12/2017","Tardy","211989876|4/12/2017"
"41678","212713291","4/12/2017","Tardy","212713291|4/12/2017"
"41679","222657892","4/21/2017","Unexcused Absence","222657892|4/21/2017"
"41680","213026750","4/12/2017","Tardy","213026750|4/12/2017"
"41681","222657892","4/25/2017","Unexcused Absence","222657892|4/25/2017"
"41682","222657892","4/26/2017","Unexcused Absence","222657892|4/26/2017"
"41683","222657892","4/27/2017","In Attendance","222657892|4/27/2017"
"41684","222657892","4/28/2017","In Attendance","222657892|4/28/2017"
"41685","222657892","5/1/2017","In Attendance","222657892|5/1/2017"
"41686","222657892","5/2/2017","In Attendance","222657892|5/2/2017"
"41687","213686009","4/12/2017","Tardy","213686009|4/12/2017"
"41688","222657892","5/4/2017","In Attendance","222657892|5/4/2017"
"41689","222657892","5/5/2017","Unexcused Absence","222657892|5/5/2017"
"41690","214291114","4/12/2017","Tardy","214291114|4/12/2017"
"41691","222657892","5/9/2017","In Attendance","222657892|5/9/2017"
"41692","214491532","4/12/2017","Early departure","214491532|4/12/2017"
"41693","222657892","5/11/2017","In Attendance","222657892|5/11/2017"
"41694","214586885","4/12/2017","Tardy","214586885|4/12/2017"
"41695","222657892","5/22/2017","In Attendance","222657892|5/22/2017"
"41696","222657892","5/23/2017","In Attendance","222657892|5/23/2017"
"41697","222657892","5/24/2017","In Attendance","222657892|5/24/2017"
"41698","214712432","4/12/2017","Tardy","214712432|4/12/2017"
"41699","214751406","4/12/2017","Tardy","214751406|4/12/2017"
"41700","214888349","4/12/2017","Tardy","214888349|4/12/2017"
"41703","215009176","4/12/2017","Tardy","215009176|4/12/2017"
"41704","222657892","1/25/2017","In Attendance","222657892|1/25/2017"
"41705","222657892","1/26/2017","In Attendance","222657892|1/26/2017"
"41706","222657892","1/27/2017","In Attendance","222657892|1/27/2017"
"41707","222657892","1/30/2017","In Attendance","222657892|1/30/2017"
"41708","222657892","1/31/2017","In Attendance","222657892|1/31/2017"
"41709","215689365","4/12/2017","Tardy","215689365|4/12/2017"
"41710","222657892","2/2/2017","In Attendance","222657892|2/2/2017"
"41711","222657892","2/3/2017","In Attendance","222657892|2/3/2017"
"41712","222657892","2/6/2017","In Attendance","222657892|2/6/2017"
"41713","222657892","2/7/2017","In Attendance","222657892|2/7/2017"
"41714","222657892","2/8/2017","In Attendance","222657892|2/8/2017"
"41715","222657892","2/10/2017","In Attendance","222657892|2/10/2017"
"41716","222657892","2/13/2017","In Attendance","222657892|2/13/2017"
"41717","222657892","2/14/2017","In Attendance","222657892|2/14/2017"
"41718","215883398","4/12/2017","Tardy","215883398|4/12/2017"
"41719","222657892","2/16/2017","In Attendance","222657892|2/16/2017"
"41720","222657892","2/17/2017","In Attendance","222657892|2/17/2017"
"41721","222657892","2/28/2017","In Attendance","222657892|2/28/2017"
"41722","222657892","3/1/2017","In Attendance","222657892|3/1/2017"
"41723","222657892","3/2/2017","In Attendance","222657892|3/2/2017"
"41724","222657892","3/3/2017","In Attendance","222657892|3/3/2017"
"41725","222657892","3/6/2017","In Attendance","222657892|3/6/2017"
"41726","216241711","4/12/2017","Tardy","216241711|4/12/2017"
"41727","222657892","3/8/2017","In Attendance","222657892|3/8/2017"
"41728","222657892","3/9/2017","In Attendance","222657892|3/9/2017"
"41729","222657892","3/10/2017","Unexcused Absence","222657892|3/10/2017"
"41730","216242248","4/12/2017","Tardy","216242248|4/12/2017"
"41731","216273300","4/12/2017","Tardy","216273300|4/12/2017"
"41732","222657892","3/16/2017","In Attendance","222657892|3/16/2017"
"41733","222657892","3/17/2017","In Attendance","222657892|3/17/2017"
"41734","222689283","2/21/2017","In Attendance","222689283|2/21/2017"
"41735","222689283","2/22/2017","In Attendance","222689283|2/22/2017"
"41736","222689283","2/23/2017","In Attendance","222689283|2/23/2017"
"41737","222689283","2/24/2017","Unexcused Absence","222689283|2/24/2017"
"41739","222689283","12/6/2016","In Attendance","222689283|12/6/2016"
"41740","222689283","12/7/2016","In Attendance","222689283|12/7/2016"
"41741","222689283","12/8/2016","In Attendance","222689283|12/8/2016"
"41743","222689283","9/12/2016","In Attendance","222689283|9/12/2016"
"41744","222689283","9/13/2016","In Attendance","222689283|9/13/2016"
"41745","222689283","9/14/2016","In Attendance","222689283|9/14/2016"
"41746","222689283","9/15/2016","In Attendance","222689283|9/15/2016"
"41747","222689283","9/16/2016","In Attendance","222689283|9/16/2016"
"41748","222689283","9/19/2016","In Attendance","222689283|9/19/2016"
"41749","222689283","9/20/2016","In Attendance","222689283|9/20/2016"
"41750","222689283","9/21/2016","In Attendance","222689283|9/21/2016"
"41751","222689283","9/22/2016","In Attendance","222689283|9/22/2016"
"41752","222689283","9/23/2016","In Attendance","222689283|9/23/2016"
"41753","222689283","9/26/2016","In Attendance","222689283|9/26/2016"
"41754","222689283","9/27/2016","In Attendance","222689283|9/27/2016"
"41755","222689283","9/28/2016","In Attendance","222689283|9/28/2016"
"41756","222689283","9/29/2016","In Attendance","222689283|9/29/2016"
"41757","222689283","9/30/2016","In Attendance","222689283|9/30/2016"
"41758","222689283","10/3/2016","In Attendance","222689283|10/3/2016"
"41759","222689283","10/4/2016","In Attendance","222689283|10/4/2016"
"41760","222689283","10/5/2016","In Attendance","222689283|10/5/2016"
"41761","222689283","10/6/2016","In Attendance","222689283|10/6/2016"
"41762","222689283","10/7/2016","In Attendance","222689283|10/7/2016"
"41763","222689283","10/11/2016","In Attendance","222689283|10/11/2016"
"41764","222689283","10/12/2016","In Attendance","222689283|10/12/2016"
"41765","222689283","10/13/2016","In Attendance","222689283|10/13/2016"
"41766","222689283","10/14/2016","In Attendance","222689283|10/14/2016"
"41767","222689283","10/17/2016","In Attendance","222689283|10/17/2016"
"41768","222689283","10/18/2016","In Attendance","222689283|10/18/2016"
"41769","222689283","10/19/2016","In Attendance","222689283|10/19/2016"
"41770","222689283","10/20/2016","In Attendance","222689283|10/20/2016"
"41771","222689283","10/21/2016","In Attendance","222689283|10/21/2016"
"41772","222689283","10/24/2016","In Attendance","222689283|10/24/2016"
"41773","222689283","10/25/2016","In Attendance","222689283|10/25/2016"
"41774","222689283","10/26/2016","In Attendance","222689283|10/26/2016"
"41775","222689283","10/27/2016","In Attendance","222689283|10/27/2016"
"41776","222689283","10/28/2016","In Attendance","222689283|10/28/2016"
"41777","222689283","10/31/2016","In Attendance","222689283|10/31/2016"
"41778","222689283","11/1/2016","In Attendance","222689283|11/1/2016"
"41779","222689283","11/2/2016","In Attendance","222689283|11/2/2016"
"41780","222689283","11/3/2016","In Attendance","222689283|11/3/2016"
"41781","222689283","11/4/2016","In Attendance","222689283|11/4/2016"
"41782","222689283","11/7/2016","In Attendance","222689283|11/7/2016"
"41783","222689283","11/8/2016","In Attendance","222689283|11/8/2016"
"41784","222689283","11/9/2016","In Attendance","222689283|11/9/2016"
"41786","222689283","11/14/2016","Unexcused Absence","222689283|11/14/2016"
"41787","222689283","11/15/2016","In Attendance","222689283|11/15/2016"
"41788","222689283","12/5/2016","In Attendance","222689283|12/5/2016"
"41790","222689283","12/12/2016","In Attendance","222689283|12/12/2016"
"41791","222689283","12/14/2016","In Attendance","222689283|12/14/2016"
"41792","222689283","12/15/2016","Unexcused Absence","222689283|12/15/2016"
"41793","222689283","12/16/2016","In Attendance","222689283|12/16/2016"
"41794","222689283","12/19/2016","Unexcused Absence","222689283|12/19/2016"
"41795","222689283","12/20/2016","Unexcused Absence","222689283|12/20/2016"
"41796","222689283","12/21/2016","In Attendance","222689283|12/21/2016"
"41797","222689283","12/22/2016","In Attendance","222689283|12/22/2016"
"41798","222689283","3/21/2017","In Attendance","222689283|3/21/2017"
"41799","222689283","3/22/2017","In Attendance","222689283|3/22/2017"
"41800","222689283","3/23/2017","In Attendance","222689283|3/23/2017"
"41801","222689283","3/24/2017","In Attendance","222689283|3/24/2017"
"41802","222689283","3/27/2017","In Attendance","222689283|3/27/2017"
"41803","222689283","3/29/2017","In Attendance","222689283|3/29/2017"
"41804","222689283","3/31/2017","In Attendance","222689283|3/31/2017"
"41805","222689283","4/3/2017","In Attendance","222689283|4/3/2017"
"41806","222689283","4/4/2017","In Attendance","222689283|4/4/2017"
"41807","222689283","4/5/2017","In Attendance","222689283|4/5/2017"
"41808","222689283","4/6/2017","In Attendance","222689283|4/6/2017"
"41809","222689283","4/7/2017","In Attendance","222689283|4/7/2017"
"41810","222689283","4/11/2017","In Attendance","222689283|4/11/2017"
"41811","222689283","4/12/2017","In Attendance","222689283|4/12/2017"
"41812","222689283","4/13/2017","In Attendance","222689283|4/13/2017"
"41813","222689283","4/18/2017","In Attendance","222689283|4/18/2017"
"41814","222689283","4/19/2017","In Attendance","222689283|4/19/2017"
"41815","222689283","4/20/2017","In Attendance","222689283|4/20/2017"
"41816","222689283","4/21/2017","In Attendance","222689283|4/21/2017"
"41817","222689283","4/24/2017","In Attendance","222689283|4/24/2017"
"41818","222689283","4/25/2017","In Attendance","222689283|4/25/2017"
"41819","222689283","4/26/2017","Unexcused Absence","222689283|4/26/2017"
"41820","222689283","4/27/2017","Unexcused Absence","222689283|4/27/2017"
"41821","222689283","4/28/2017","Unexcused Absence","222689283|4/28/2017"
"41822","222689283","5/1/2017","In Attendance","222689283|5/1/2017"
"41823","222689283","5/2/2017","In Attendance","222689283|5/2/2017"
"41824","222689283","5/3/2017","In Attendance","222689283|5/3/2017"
"41825","222689283","5/4/2017","In Attendance","222689283|5/4/2017"
"41826","222689283","5/5/2017","In Attendance","222689283|5/5/2017"
"41827","222689283","5/8/2017","In Attendance","222689283|5/8/2017"
"41828","222689283","5/9/2017","In Attendance","222689283|5/9/2017"
"41829","222689283","5/10/2017","In Attendance","222689283|5/10/2017"
"41830","222689283","5/11/2017","In Attendance","222689283|5/11/2017"
"41831","222689283","5/12/2017","In Attendance","222689283|5/12/2017"
"41832","222689283","5/22/2017","In Attendance","222689283|5/22/2017"
"41833","222689283","5/23/2017","In Attendance","222689283|5/23/2017"
"41834","222689283","5/24/2017","In Attendance","222689283|5/24/2017"
"41835","222689283","1/13/2017","In Attendance","222689283|1/13/2017"
"41836","222689283","1/17/2017","In Attendance","222689283|1/17/2017"
"41837","222689283","1/18/2017","In Attendance","222689283|1/18/2017"
"41838","222689283","1/20/2017","In Attendance","222689283|1/20/2017"
"41839","222689283","1/24/2017","In Attendance","222689283|1/24/2017"
"41840","216328336","4/12/2017","Tardy","216328336|4/12/2017"
"41841","222689283","1/30/2017","In Attendance","222689283|1/30/2017"
"41842","222689283","2/1/2017","In Attendance","222689283|2/1/2017"
"41843","222689283","2/2/2017","In Attendance","222689283|2/2/2017"
"41844","222689283","2/3/2017","In Attendance","222689283|2/3/2017"
"41845","222689283","2/6/2017","In Attendance","222689283|2/6/2017"
"41846","222689283","2/7/2017","Unexcused Absence","222689283|2/7/2017"
"41847","222689283","2/8/2017","In Attendance","222689283|2/8/2017"
"41848","222689283","2/10/2017","In Attendance","222689283|2/10/2017"
"41849","222689283","2/13/2017","In Attendance","222689283|2/13/2017"
"41850","222689283","2/14/2017","In Attendance","222689283|2/14/2017"
"41851","222689283","2/15/2017","In Attendance","222689283|2/15/2017"
"41852","222689283","2/16/2017","In Attendance","222689283|2/16/2017"
"41853","222689283","2/17/2017","In Attendance","222689283|2/17/2017"
"41854","222689283","3/1/2017","In Attendance","222689283|3/1/2017"
"41855","222689283","3/2/2017","In Attendance","222689283|3/2/2017"
"41856","222689283","3/3/2017","In Attendance","222689283|3/3/2017"
"41857","222689283","3/6/2017","In Attendance","222689283|3/6/2017"
"41858","222689283","3/7/2017","In Attendance","222689283|3/7/2017"
"41859","222689283","3/8/2017","In Attendance","222689283|3/8/2017"
"41860","222689283","3/9/2017","In Attendance","222689283|3/9/2017"
"41861","222689283","3/10/2017","In Attendance","222689283|3/10/2017"
"41862","222689283","3/15/2017","In Attendance","222689283|3/15/2017"
"41863","222689283","3/16/2017","In Attendance","222689283|3/16/2017"
"41864","222689283","3/17/2017","In Attendance","222689283|3/17/2017"
"41865","222692477","3/21/2017","In Attendance","222692477|3/21/2017"
"41866","222692477","3/22/2017","In Attendance","222692477|3/22/2017"
"41867","222692477","3/23/2017","In Attendance","222692477|3/23/2017"
"41868","222692477","3/24/2017","In Attendance","222692477|3/24/2017"
"41869","222692477","3/28/2017","In Attendance","222692477|3/28/2017"
"41870","222692477","3/31/2017","In Attendance","222692477|3/31/2017"
"41871","222692477","4/3/2017","In Attendance","222692477|4/3/2017"
"41872","216356352","4/12/2017","Tardy","216356352|4/12/2017"
"41873","222692477","4/5/2017","In Attendance","222692477|4/5/2017"
"41874","222692477","4/6/2017","In Attendance","222692477|4/6/2017"
"41875","222692477","4/7/2017","In Attendance","222692477|4/7/2017"
"41876","222692477","4/11/2017","In Attendance","222692477|4/11/2017"
"41877","222692477","4/12/2017","In Attendance","222692477|4/12/2017"
"41878","222692477","4/13/2017","In Attendance","222692477|4/13/2017"
"41879","222692477","4/18/2017","In Attendance","222692477|4/18/2017"
"41880","216487819","4/12/2017","Tardy","216487819|4/12/2017"
"41881","222692477","4/20/2017","In Attendance","222692477|4/20/2017"
"41882","222692477","4/21/2017","In Attendance","222692477|4/21/2017"
"41883","222692477","4/24/2017","In Attendance","222692477|4/24/2017"
"41884","216490482","4/12/2017","Tardy","216490482|4/12/2017"
"41885","216538280","4/12/2017","Tardy","216538280|4/12/2017"
"41886","216758227","4/12/2017","Tardy","216758227|4/12/2017"
"41887","222692477","4/28/2017","In Attendance","222692477|4/28/2017"
"41888","222692477","5/1/2017","In Attendance","222692477|5/1/2017"
"41889","217008168","4/12/2017","Tardy","217008168|4/12/2017"
"41890","222692477","5/3/2017","In Attendance","222692477|5/3/2017"
"41891","217060938","4/12/2017","Tardy","217060938|4/12/2017"
"41892","222692477","5/5/2017","In Attendance","222692477|5/5/2017"
"41893","222692477","5/8/2017","In Attendance","222692477|5/8/2017"
"41894","222692477","5/9/2017","In Attendance","222692477|5/9/2017"
"41895","217197698","4/12/2017","Tardy","217197698|4/12/2017"
"41896","222692477","5/11/2017","Unexcused Absence","222692477|5/11/2017"
"41897","222692477","5/12/2017","Unexcused Absence","222692477|5/12/2017"
"41898","222692477","5/22/2017","In Attendance","222692477|5/22/2017"
"41899","222692477","5/23/2017","In Attendance","222692477|5/23/2017"
"41900","222692477","5/24/2017","In Attendance","222692477|5/24/2017"
"41901","222692477","9/16/2016","In Attendance","222692477|9/16/2016"
"41902","222692477","9/19/2016","In Attendance","222692477|9/19/2016"
"41903","222692477","9/20/2016","In Attendance","222692477|9/20/2016"
"41904","222692477","10/13/2016","In Attendance","222692477|10/13/2016"
"41905","222692477","10/18/2016","In Attendance","222692477|10/18/2016"
"41906","222692477","10/31/2016","In Attendance","222692477|10/31/2016"
"41907","222692477","11/9/2016","In Attendance","222692477|11/9/2016"
"41908","222692477","11/10/2016","In Attendance","222692477|11/10/2016"
"41909","222692477","11/14/2016","Unexcused Absence","222692477|11/14/2016"
"41910","222692477","11/15/2016","In Attendance","222692477|11/15/2016"
"41911","217197987","4/12/2017","Tardy","217197987|4/12/2017"
"41912","222692477","11/17/2016","In Attendance","222692477|11/17/2016"
