218737658,"4/24/2017","Present"
237076831,"4/24/2017","Present"
234192482,"4/24/2017","Present"
223081415,"4/24/2017","Present"
220089866,"4/24/2017","Present"
221277122,"4/24/2017","Present"
220981674,"4/24/2017","Present"
218611424,"4/24/2017","Present"
216055574,"4/24/2017","Present"
220796759,"4/24/2017","Present"
221375330,"4/24/2017","Present"
233632579,"4/24/2017","Present"
221895451,"4/24/2017","Present"
220045215,"4/24/2017","Present"
217197987,"4/24/2017","Present"
227169133,"4/24/2017","Present"
220360051,"4/24/2017","Present"
215366907,"4/24/2017","Present"
220254866,"4/24/2017","Present"
218932424,"4/24/2017","Present"
223233206,"4/24/2017","Present"
221773245,"4/24/2017","Present"
221228158,"4/24/2017","Present"
220045421,"4/24/2017","Present"
219056090,"4/24/2017","Present"
223137142,"4/24/2017","Present"
221398134,"4/24/2017","Present"
220013163,"4/24/2017","Present"
216727800,"4/24/2017","Present"
